-277, -1366, 1264
-164, -680, 898
-14, -260, 684
107, 0, 678
107, 0, 678
214, 304, 795
288, 579, 891
347, 745, 946
334, 706, 1000
334, 706, 1000
-,-,-
152, -151, 958
152, -151, 958
137, -151, 981
145, -164, 968
142, -173, 956
135, -141, 1014
207, 30, 1039
352, 303, 1081
473, 750, 1220
547, 1056, 1241
535, 1068, 1112
535, 1068, 1112
471, 896, 933
460, 483, 711
385, -215, 590
204, -1159, 858
-41, -1889, 1272
-255, -1998, 1483
-327, -1755, 1330
-229, -1049, 934
-29, -375, 673
184, 154, 644
326, 471, 757
372, 599, 902
372, 591, 1028
372, 591, 1028
335, 549, 1136
300, 434, 1182
-,-,-
112, -106, 964
92, -83, 954
92, -83, 1004
97, 11, 1004
165, 222, 1002
265, 561, 1024
423, 969, 1117
542, 1227, 1103
537, 1142, 1008
464, 721, 896
421, 70, 740
421, 70, 740
274, -735, 763
59, -1688, 1128
-204, -1998, 1495
-500, -1985, 1707
-398, -1265, 1356
-45, -247, 754
271, 301, 462
398, 383, 637
311, 343, 903
232, 379, 1033
232, 379, 1033
206, 479, 1053
230, 507, 1020
-,-,-
88, -130, 992
108, -142, 938
108, -142, 938
92, -110, 877
58, -45, 947
73, 86, 1046
224, 292, 1027
408, 644, 1072
506, 1080, 1208
506, 1080, 1208
524, 1312, 1160
528, 1215, 941
479, 798, 741
439, 9, 634
343, -986, 766
153, -1832, 1138
-107, -1998, 1501
-383, -1885, 1644
-356, -1086, 1353
-99, -317, 844
161, 103, 579
273, 307, 664
306, 442, 809
306, 442, 809
302, 530, 911
284, 509, 1014
253, 394, 1117
229, 201, 1150
-,-,-
150, -141, 984
122, -178, 951
115, -216, 934
133, -206, 893
122, -106, 969
196, 74, 1049
377, 369, 1156
377, 369, 1156
591, 829, 1290
700, 1244, 1289
688, 1302, 1090
624, 1067, 836
520, 614, 639
401, -103, 592
244, -1027, 825
65, -1817, 1182
-173, -1998, 1491
-356, -1879, 1549
-313, -1209, 1206
-67, -477, 767
174, 47, 591
331, 401, 700
331, 401, 700
384, 604, 846
384, 651, 945
359, 597, 1056
-,-,-
67, -235, 1076
129, -211, 876
143, -36, 881
142, 123, 957
215, 277, 1039
392, 518, 1089
578, 812, 1157
659, 1134, 1256
667, 1267, 1195
667, 1267, 1195
628, 1093, 990
556, 609, 769
440, -117, 567
281, -999, 727
-13, -1866, 1206
-371, -1998, 1650
-558, -1928, 1639
-470, -1211, 1204
-153, -461, 698
175, 60, 473
356, 374, 597
392, 576, 863
396, 707, 1018
396, 707, 1018
398, 704, 1048
338, 607, 1108
284, 440, 1140
-,-,-
220, -314, 864
200, -267, 856
177, -196, 960
243, -127, 931
338, -73, 902
338, -73, 902
452, 28, 992
578, 251, 1158
858, 683, 1384
1135, 1027, 1380
1205, 1155, 1390
1124, 1015, 1167
932, 663, 788
727, -117, 508
505, -1460, 584
103, -1998, 1286
-484, -1998, 1975
-618, -1873, 1882
-261, -846, 1017
233, 76, 187
555, 673, 84
555, 673, 84
579, 941, 570
532, 801, 957
484, 616, 1108
463, 487, 1181
429, 292, 1209
429, 292, 1209
366, 85, 1194
-,-,-
149, -206, 962
147, -77, 912
145, 24, 1126
215, 39, 970
215, 39, 970
337, 87, 965
470, 264, 1128
633, 651, 1369
713, 1002, 1359
725, 1126, 1140
667, 1014, 936
618, 733, 663
618, 733, 663
563, 286, 406
343, -553, 514
123, -1271, 975
4, -1856, 1240
-188, -1985, 1416
-371, -1691, 1458
-363, -1183, 1313
-203, -762, 1059
-21, -407, 853
130, -39, 794
219, 200, 790
222, 279, 829
222, 279, 829
180, 321, 930
169, 376, 1009
-,-,-
105, -215, 973
84, -154, 991
84, -154, 991
79, -105, 985
91, -26, 970
107, 58, 943
106, 155, 957
106, 155, 957
161, 267, 1029
258, 440, 1171
336, 692, 1270
405, 923, 1257
401, 1028, 1170
364, 902, 1013
296, 627, 938
252, 264, 894
252, 264, 894
309, -123, 765
294, -844, 754
164, -1797, 1061
-61, -1998, 1413
-229, -1998, 1391
-214, -1642, 973
-56, -740, 560
138, 0, 484
275, 395, 690
308, 635, 931
308, 635, 931
335, 782, 1067
342, 829, 1165
-,-,-
76, -173, 1046
104, -171, 997
123, -93, 958
123, -93, 958
122, -58, 979
131, 52, 1020
176, 234, 1085
251, 508, 1251
350, 873, 1397
391, 1179, 1447
386, 1203, 1339
381, 979, 1082
381, 979, 1082
361, 601, 847
305, -10, 770
278, -753, 818
155, -1634, 917
103, -1998, 1112
-52, -1955, 1153
-34, -1300, 718
131, -543, 287
219, -112, 301
203, 119, 640
203, 119, 640
199, 323, 949
230, 505, 1153
-,-,-
104, -109, 987
152, -13, 1057
195, 193, 1178
206, 433, 1284
261, 713, 1354
359, 1023, 1417
389, 1129, 1319
356, 1038, 1132
298, 818, 963
298, 818, 963
251, 445, 831
281, -100, 804
234, -853, 767
294, -1636, 847
161, -1998, 1124
7, -1909, 1196
40, -1222, 801
145, -634, 417
145, -634, 417
114, -138, 470
134, 233, 631
193, 495, 820
228, 671, 990
255, 771, 1076
255, 731, 1147
-,-,-
179, -212, 876
124, -115, 929
124, -115, 929
101, -12, 988
110, 116, 1072
167, 316, 1164
278, 564, 1192
326, 807, 1299
309, 1037, 1420
285, 1113, 1348
274, 1011, 1159
285, 788, 955
297, 447, 789
297, 447, 789
311, -71, 760
469, -1084, 750
465, -1976, 976
163, -1998, 1317
0, -1799, 1062
99, -885, 468
175, -184, 241
157, 188, 449
157, 188, 449
155, 345, 779
170, 509, 1011
261, 698, 1113
294, 796, 1174
267, 735, 1269
255, 524, 1279
241, 272, 1249
241, 272, 1249
-,-,-
146, -133, 1034
166, -7, 1054
209, 261, 1152
195, 695, 1332
195, 695, 1332
166, 1035, 1367
182, 1110, 1245
198, 1025, 1122
206, 843, 973
198, 546, 887
239, 104, 869
270, -436, 812
336, -1158, 812
346, -1893, 970
134, -1996, 1217
93, -1532, 1015
93, -1532, 1015
203, -817, 606
238, -305, 482
231, 15, 601
186, 235, 813
217, 433, 967
253, 619, 1060
253, 718, 1148
253, 718, 1148
-,-,-
101, -30, 929
101, -30, 929
82, 100, 1036
117, 302, 1111
197, 543, 1164
250, 704, 1262
252, 806, 1301
258, 821, 1189
257, 744, 1034
257, 744, 1034
261, 566, 900
296, 232, 815
359, -400, 749
388, -1325, 834
338, -1984, 1155
109, -1982, 1375
73, -1340, 1113
228, -529, 602
282, 76, 454
243, 377, 615
243, 377, 615
190, 418, 851
171, 439, 1021
199, 513, 1039
200, 568, 1061
-,-,-
193, 256, 1020
170, 582, 1171
108, 890, 1340
108, 890, 1340
43, 990, 1380
85, 906, 1218
168, 691, 981
254, 287, 813
312, -286, 801
344, -1123, 843
