19, 463, 7
-77, 287, 1
-77, 287, 1
-250, 17, -14
-892, -234, 52
-1526, -18, 532
-1562, 435, 589
-1373, 456, 742
-1230, 250, 1006
-1431, 168, 834
-,-,-
-1069, -137, 1112
-1063, -71, 1081
-1149, -90, 1095
-1048, -103, 1137
-907, -268, 917
-1075, -94, 1018
-1184, -138, 1673
-827, -358, 1486
-142, -150, 497
175, 38, 209
175, 38, 209
403, -299, -308
392, -393, -232
498, -409, -281
413, -257, -448
251, -74, -353
84, 154, -250
-319, 11, -639
-1030, -257, -1261
-1938, -89, -146
-1997, 103, 1876
-1474, -107, 1998
-,-,-
-1313, -249, 1085
-1478, -393, 1137
-1262, -282, 919
-1265, -167, 606
-1683, -54, 1173
-1557, 55, 1508
-895, 97, 634
-1, 129, -300
396, 118, -598
425, -106, -699
289, -498, -46
289, -498, -46
45, -352, 331
75, -227, 180
-95, -150, -161
-,-,-
-885, -47, 447
-853, -158, 281
-954, -117, 364
-906, -64, 477
-1042, -80, 509
-1363, -154, 1023
-1722, -217, 1542
-1860, -265, 1415
-1795, -410, 1055
-1998, -612, 957
-1998, -364, 802
-994, 186, -207
198, 154, -1519
454, 239, -1569
569, 47, -433
569, 47, 999
605, 19, 999
584, 123, 330
407, 126, -600
-212, 111, -877
-865, 81, -671
-,-,-
-965, -105, 484
-888, -61, 336
-866, -70, 186
-893, -71, 224
-899, -75, 418
-1120, -50, 712
-1385, -51, 1087
-1584, -142, 1171
-1802, -225, 1104
-1998, -188, 1427
-1978, -225, 1140
-1586, -68, 270
-940, 186, -245
-59, 14, -1018
343, -74, -966
500, -6, 38
500, -6, 38
472, 17, 344
626, 71, -231
287, 15, -943
-633, -179, -1137
-1553, -211, -492
-1863, 98, 1122
-1998, -7, 1998
-,-,-
-897, -69, 434
-993, -138, 565
-912, -123, 527
-860, -99, 366
-860, -99, 366
-865, -102, 276
-961, -79, 359
-1079, -78, 761
-1419, -82, 1152
-1759, -281, 1324
-1764, -358, 1240
-1804, -305, 876
-1662, -226, 697
-995, -54, 70
-183, 63, -390
156, 23, -704
256, -100, -202
365, -86, 348
526, 52, -63
526, 52, -63
335, 214, -1030
-483, 4, -1219
-1697, -81, -893
-1998, 89, 1501
-1998, -287, 1998
-1844, -408, 1541
-,-,-
-825, -130, 407
-820, -160, 351
-1001, -211, 420
-940, -133, 563
-811, -62, 460
-803, -86, 302
-1101, -166, 566
-1443, -240, 1314
-1748, -315, 1455
-1998, -369, 1615
-1998, -322, 1459
-1937, -247, 501
-1418, -71, -8
-155, 119, -491
391, -103, -1218
413, -118, -303
648, -80, 320
667, -10, 115
469, -106, -493
-84, 29, -832
-731, 38, -414
-1199, 53, 171
-1199, 53, 171
-1454, 87, 1004
-,-,-
-810, -63, 479
-818, -135, 304
